IATA,IACO,name,city,province,state,country,wiki,lat,lng
PUW,KPUW,Pullman-Moscow Regional Airport,Pullman, Washington (near Moscow, Idaho), United States,http://en.wikipedia.org/wiki/Pullman-Moscow_Regional_Airport#,46.7439,-117.1096
EDM,LFRI,La Roche-sur-Yon Aerodrome,La Roche-sur-Yon / Les Ajoncs,,, France,http://en.wikipedia.org/w/index.php?title=La_Roche-sur-Yon_Aerodrome&action=edit&redlink=1#,46.7025,-1.3817
PQI,KPQI,Northern Maine Regional Airport at Presque Isle,Presque Isle,, Maine, United States,http://en.wikipedia.org/wiki/Northern_Maine_Regional_Airport_at_Presque_Isle#,46.6883,-68.045
SOB,LHSM,Sármellék International Airport,Sármellék,,, Hungary,http://en.wikipedia.org/wiki/S%C3%A1rmell%C3%A9k_International_Airport#,46.6863,17.159
KLU,LOWK,Klagenfurt Airport (Klagenfurt/Wörthersee Airport),Klagenfurt,,, Austria,http://en.wikipedia.org/wiki/Klagenfurt_Airport#,46.6428,14.3372
YSB,CYSB,Sudbury Airport,Greater Sudbury,, Ontario, Canada,http://en.wikipedia.org/wiki/Sudbury_Airport#,46.625,-80.7989
HLN,KHLN,Helena Regional Airport,Helena,, Montana, United States,http://en.wikipedia.org/wiki/Helena_Regional_Airport#,46.6067,-111.9827
PIS,LFBI,Poitiers - Biard Airport,Poitiers,,, France,http://en.wikipedia.org/wiki/Poitiers_-_Biard_Airport#,46.5875,0.3067
DQA,ZYDQ,Daqing Sartu Airport,Daqing,, Heilongjiang, China,http://en.wikipedia.org/wiki/Daqing_Sartu_Airport#,46.5833,125
YKM,KYKM,Yakima Air Terminal (McAllister Field),Yakima,, Washington, United States,http://en.wikipedia.org/wiki/Yakima_Air_Terminal#,46.5682,-120.5441
XMU,LFHY,Moulins - Montbeugny Airport,Moulins,, Allier, France,http://en.wikipedia.org/wiki/Moulins_-_Montbeugny_Airport#,46.5344,3.4217
SMV,LSZS,Samedan Airport (Engadin Airport),St. Moritz / Samedan,,, Switzerland,http://en.wikipedia.org/wiki/Samedan_Airport#,46.5344,9.8839
IWD,KIWD,Gogebic-Iron County Airport,Ironwood,, Michigan, United States,http://en.wikipedia.org/wiki/Gogebic-Iron_County_Airport#,46.5275,-90.1314
BCM,LRBC,Bac?u International Airport,Bac?u,,, Romania,http://en.wikipedia.org/wiki/Bac%C4%83u_International_Airport#,46.5219,26.9103
YTM,CYFJ,Rivière Rouge/Mont-Tremblant International Airport,Mont-Tremblant (La Macaza),, Quebec, Canada,http://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Airport#,46.51,-74.75
YAM,CYAM,Sault Ste. Marie Airport,Sault Ste. Marie,, Ontario, Canada,http://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport#,46.485,-84.5094
MBX,LJMB,Maribor Airport,Maribor,,, Slovenia,http://en.wikipedia.org/wiki/Maribor_Airport#,46.4799,15.6861
ANJ,FCBZ,Zanaga Airport,Zanaga,,, Republic of the Congo,http://en.wikipedia.org/wiki/Zanaga_Airport#,46.4792,-84.3684
TGM,LRTM,Târgu Mure? International Airport,Târgu-Mure?,,, Romania,http://en.wikipedia.org/wiki/T%C3%A2rgu_Mure%C5%9F_International_Airport#,46.4677,24.4125
BZO,LIPB,Bolzano Airport,Bolzano,,, Italy,http://en.wikipedia.org/wiki/Bolzano_Airport#,46.4603,11.3267
YSU,CYSU,Summerside Airport,Summerside,, Prince Edward Island, Canada,http://en.wikipedia.org/wiki/Summerside_Airport#,46.4406,-63.8336
MLS,KMLS,Miles City Municipal Airport (Frank Wiley Field),Miles City,, Montana, United States,http://en.wikipedia.org/wiki/Miles_City_Municipal_Airport#,46.4281,-105.8856
ODS,UKOO,Odessa International Airport,Odessa,,, Ukraine,http://en.wikipedia.org/wiki/Odessa_International_Airport#,46.4269,30.6781
BRD,KBRD,Brainerd Lakes Regional Airport,Brainerd,, Minnesota, United States,http://en.wikipedia.org/wiki/Brainerd_Lakes_Regional_Airport#,46.3983,-94.1381
LTI,ZMAT,Altai Airport,Altai,, Govi-Altai, Mongolia,http://en.wikipedia.org/wiki/Altai_Airport#,46.383,96.217
LWS,KLWS,Lewiston-Nez Perce County Airport,Lewiston,, Idaho, United States,http://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport#,46.3745,-117.0154
ESL,URWI,Elista Airport,Elista,, Kalmykia, Russia,http://en.wikipedia.org/wiki/Elista_Airport#,46.3733,44.3317
YYB,CYYB,North Bay/Jack Garland Airport,North Bay,, Ontario, Canada,http://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport#,46.3636,-79.4228
MQT,KSAW,Sawyer International Airport (FAA: SAW),Marquette,, Michigan, United States,http://en.wikipedia.org/wiki/Sawyer_International_Airport#,46.3536,-87.3954
YRQ,CYRQ,Trois-Rivières Airport,Trois-Rivières,, Quebec, Canada,http://en.wikipedia.org/wiki/Trois-Rivi%C3%A8res_Airport#,46.3528,-72.6794
YEL,CYEL,Elliot Lake Municipal Airport,Elliot Lake,, Ontario, Canada,http://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport#,46.3514,-82.5614
YYG,CYYG,Charlottetown Airport,Charlottetown,, Prince Edward Island, Canada,http://en.wikipedia.org/wiki/Charlottetown_Airport#,46.29,-63.1211
ASF,URWA,Narimanovo Airport,Astrakhan,,, Russia,http://en.wikipedia.org/wiki/Narimanovo_Airport#,46.2833,48.0083
YMW,CYMW,Maniwaki Airport,Maniwaki,, Quebec, Canada,http://en.wikipedia.org/wiki/Maniwaki_Airport#,46.2728,-75.9906
PSC,KPSC,Tri-Cities Airport,Pasco,, Washington, United States,http://en.wikipedia.org/wiki/Tri-Cities_Airport_%28Washington%29#,46.2646,-119.119
CIU,KCIU,Chippewa County International Airport,Sault Ste Marie,, Michigan, United States,http://en.wikipedia.org/wiki/Chippewa_County_International_Airport#,46.2508,-84.4724
GVA,LSGG,Cointrin International Airport,Geneva,,, Switzerland,http://en.wikipedia.org/wiki/Cointrin_International_Airport#,46.2383,6.1094
LJU,LJLJ,Ljubljana Jože Pu?nik Airport (Brnik Airport),Ljubljana,,, Slovenia,http://en.wikipedia.org/wiki/Ljubljana_Jo%C5%BEe_Pu%C4%8Dnik_Airport#,46.2245,14.456
SIR,LSGS,Sion Airport,Sion,,, Switzerland,http://en.wikipedia.org/wiki/Sion_Airport#,46.2192,7.3269
LRH,LFBH,La Rochelle - Île de Ré Airport,La Rochelle / Île de Ré,, Charente-Maritime, France,http://en.wikipedia.org/wiki/La_Rochelle_-_%C3%8Ele_de_R%C3%A9_Airport#,46.1792,-1.1953
ARW,LRAR,Arad International Airport,Arad,,, Romania,http://en.wikipedia.org/wiki/Arad_International_Airport#,46.1765,21.262
BYN,ZMBH,Bayankhongor Airport,Bayankhongor,,, Mongolia,http://en.wikipedia.org/wiki/Bayankhongor_Airport#,46.1633,100.7041
YQY,CYQY,Sydney/J.A. Douglas McCurdy Airport,Sydney,, Nova Scotia, Canada,http://en.wikipedia.org/wiki/Sydney/J.A._Douglas_McCurdy_Airport#,46.1614,-60.0478
HUL,KHUL,Houlton International Airport,Houlton,, Maine, United States,http://en.wikipedia.org/wiki/Houlton_International_Airport#,46.1233,-67.7917
YQM,CYQM,Greater Moncton International Airport,Moncton,, New Brunswick, Canada,http://en.wikipedia.org/wiki/Greater_Moncton_International_Airport#,46.1122,-64.6786
ALW,KALW,Walla Walla Regional Airport,Walla Walla,, Washington, United States,http://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport#,46.0946,-118.2879
HLH,ZBUL,Ulanhot Airport,Ulanhot,,, China,http://en.wikipedia.org/wiki/Ulanhot_Airport#,46.083,122.017
RNE,,Renaison Airport,Renaison,,, France,http://en.wikipedia.org/w/index.php?title=Renaison_Airport&action=edit&redlink=1#,46.0528,3.9997
LUG,LSZA,Lugano Airport,Lugano,, Agno, Switzerland,http://en.wikipedia.org/wiki/Lugano_Airport#,46.0036,8.9103
BTM,KBTM,Bert Mooney Airport,Butte,, Montana, United States,http://en.wikipedia.org/wiki/Bert_Mooney_Airport#,45.9548,-112.4975
YWA,CYWA,Petawawa Airport,Petawawa,, Ontario, Canada,http://en.wikipedia.org/wiki/Petawawa_Airport#,45.9522,-77.3192
EGV,KEGV,Eagle River Union Airport,Eagle River,, Wisconsin, United States,http://en.wikipedia.org/wiki/Eagle_River_Union_Airport#,45.9323,-89.2683
NCY,LFLP,Meythet Airport,Annecy,,, France,http://en.wikipedia.org/w/index.php?title=Meythet_Airport&action=edit&redlink=1#,45.9308,6.1064
ARV,KARV,Lakeland Airport (Noble F. Lee Memorial Field),Minocqua/Woodruff,, Wisconsin, United States,http://en.wikipedia.org/wiki/Lakeland_Airport#,45.9279,-89.7309
AVB,LIPA,Aviano Air Base,Aviano,, Pordenone, Italy,http://en.wikipedia.org/wiki/Aviano_Air_Base#,45.925,12.4292
YZE,CYZE,Gore Bay-Manitoulin Airport,Gore Bay,, Ontario, Canada,http://en.wikipedia.org/wiki/Gore_Bay-Manitoulin_Airport#,45.8853,-82.5678
YFC,CYFC,Fredericton International Airport,Fredericton,, New Brunswick, Canada,http://en.wikipedia.org/wiki/Fredericton_International_Airport#,45.8681,-66.5356
AXN,KAXN,Chandler Field,Alexandria,, Minnesota, United States,http://en.wikipedia.org/wiki/Chandler_Field#,45.8663,-95.3947
YTA,CYTA,Pembroke Airport,Pembroke,, Ontario, Canada,http://en.wikipedia.org/wiki/Pembroke_Airport#,45.8644,-77.2517
LIG,LFBL,Bellegarde Airport,Limoges,,, France,http://en.wikipedia.org/wiki/Bellegarde_Airport#,45.8608,1.1803
YEM,CYEM,Manitowaning/Manitoulin East Municipal Airport,Manitowaning,, Ontario, Canada,http://en.wikipedia.org/wiki/Manitowaning/Manitoulin_East_Municipal_Airport#,45.8428,-81.8581
TRS,LIPQ,Friuli Venezia Giulia Airport,Trieste,,, Italy,http://en.wikipedia.org/wiki/Friuli_Venezia_Giulia_Airport#,45.8275,13.4722
IMT,KIMT,Ford Airport,Iron Mountain / Kingsford,, Michigan, United States,http://en.wikipedia.org/wiki/Ford_Airport_%28Iron_Mountain%29#,45.8184,-88.1145
TSR,LRTR,Traian Vuia International Airport,Timi?oara,,, Romania,http://en.wikipedia.org/wiki/Traian_Vuia_International_Airport#,45.8098,21.3379
BIL,KBIL,Billings Logan International Airport,Billings,, Montana, United States,http://en.wikipedia.org/wiki/Billings_Logan_International_Airport#,45.8077,-108.5429
SBZ,LRSB,Sibiu International Airport,Sibiu,,, Romania,http://en.wikipedia.org/wiki/Sibiu_International_Airport#,45.7867,24.0917
CFE,LFLC,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,,, France,http://en.wikipedia.org/wiki/Clermont-Ferrand_Auvergne_Airport#,45.7858,3.1625
BZN,KBZN,Gallatin Field Airport,Bozeman,, Montana, United States,http://en.wikipedia.org/wiki/Gallatin_Field_Airport#,45.7775,-111.153
ZAG,LDZA,Zagreb Airport (Pleso Airport),Zagreb,,, Croatia,http://en.wikipedia.org/wiki/Zagreb_Airport#,45.7429,16.0688
AOT,LIMW,Corrado Gex Airport,Aosta,,, Italy,http://en.wikipedia.org/wiki/Corrado_Gex_Airport#,45.7386,7.3681
ANG,LFBU,Angoulême - Brie - Champniers Airport,Angoulême,,, France,http://en.wikipedia.org/wiki/Angoul%C3%AAme_-_Brie_-_Champniers_Airport#,45.7294,0.2192
LYN,LFLY,Lyon Bron Airport,Lyon,,, France,http://en.wikipedia.org/wiki/Lyon_Bron_Airport#,45.7294,4.9389
LYS,LFLL,Lyon-Saint Exupéry Airport (formerly Satolas Airport),Lyon,,, France,http://en.wikipedia.org/wiki/Lyon-Saint_Exup%C3%A9ry_Airport#,45.7256,5.0811
ESC,KESC,Delta County Airport,Escanaba,, Michigan, United States,http://en.wikipedia.org/wiki/Delta_County_Airport#,45.7227,-87.0937
LVM,KLVM,Mission Field,Livingston,, Montana, United States,http://en.wikipedia.org/wiki/Mission_Field#,45.6994,-110.4483
PDT,KPDT,Eastern Oregon Regional Airport,Pendleton,, Oregon, United States,http://en.wikipedia.org/wiki/Eastern_Oregon_Regional_Airport#,45.6951,-118.8414
YMX,CYMX,Montréal-Mirabel International Airport,Mirabel (near Montreal),, Quebec, Canada,http://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport#,45.6779,-74.0386
BGY,LIME,Orio al Serio Airport,Bergamo (near Milan),,, Italy,http://en.wikipedia.org/wiki/Orio_al_Serio_Airport#,45.6689,9.7003
CNG,LFBG,Cognac - Châteaubernard Air Base,Cognac / Châteaubernard,,, France,http://en.wikipedia.org/wiki/Cognac_-_Ch%C3%A2teaubernard_Air_Base#,45.6583,-0.3175
JXA,ZYJX,Jixi Xingkaihu Airport,Jixi,, Heilongjiang, China,http://en.wikipedia.org/wiki/Jixi_Xingkaihu_Airport#,45.658,132.4615
YPS,CYPD,Port Hawkesbury Airport,Port Hawkesbury,, Nova Scotia, Canada,http://en.wikipedia.org/wiki/Port_Hawkesbury_Airport#,45.6567,-61.3681
TSF,LIPH,Treviso Airport,Treviso,,, Italy,http://en.wikipedia.org/wiki/Treviso_Airport#,45.6509,12.1979
MLT,KMLT,Millinocket Municipal Airport,Millinocket,, Maine, United States,http://en.wikipedia.org/wiki/Millinocket_Municipal_Airport#,45.6483,-68.685
CMF,LFLB,Chambéry-Savoie Airport,Chambéry,,, France,http://en.wikipedia.org/wiki/Chamb%C3%A9ry-Savoie_Airport#,45.6392,5.88
RHI,KRHI,Rhinelander-Oneida County Airport,Rhinelander,, Wisconsin, United States,http://en.wikipedia.org/wiki/Rhinelander-Oneida_County_Airport#,45.6312,-89.4675
MXP,LIMC,Malpensa Airport,Milano,,, Italy,http://en.wikipedia.org/wiki/Malpensa_Airport#,45.63,8.7231
DLS,KDLS,Columbia Gorge Regional Airport (The Dalles Municipal Airport),The Dalles,, Oregon, United States,0,45.6185,-121.1673
KRY,ZWKM,Karamay Airport,Karamay,, Xinjiang, China,http://en.wikipedia.org/wiki/Karamay_Airport#,45.617,84.883
HRB,ZYHB,Harbin Taiping International Airport,Harbin,, Heilongjiang, China,http://en.wikipedia.org/wiki/Harbin_Taiping_International_Airport#,45.6167,126.25
PDX,KPDX,Portland International Airport,Portland,, Oregon, United States,http://en.wikipedia.org/wiki/Portland_International_Airport#,45.5887,-122.5975
VIC,LIPT,Vicenza Airport,Vicenza,,, Italy,http://en.wikipedia.org/wiki/Vicenza_Airport#,45.5717,11.5269
PLN,KPLN,Pellston Regional Airport,Pellston,, Michigan, United States,http://en.wikipedia.org/wiki/Pellston_Regional_Airport#,45.5709,-84.7967
TTD,KTTD,Portland-Troutdale Airport,Portland,, Oregon, United States,http://en.wikipedia.org/wiki/Portland-Troutdale_Airport#,45.5494,-122.4013
STC,KSTC,St. Cloud Regional Airport,St. Cloud,, Minnesota, United States,http://en.wikipedia.org/wiki/St._Cloud_Regional_Airport#,45.5466,-94.0599
MBG,KMBG,Mobridge Municipal Airport,Mobridge,, South Dakota, United States,http://en.wikipedia.org/wiki/Mobridge_Municipal_Airport#,45.5464,-100.4081
MIL,,All Airports,Milan,,, Italy,0,45.5406,9.2022
HIO,KHIO,Portland-Hillsboro Airport,Hillsboro / Portland,, Oregon, United States,http://en.wikipedia.org/wiki/Portland-Hillsboro_Airport#,45.5404,-122.9498
EBU,LFMH,Saint-Étienne - Bouthéon Airport,Saint-Étienne / Bouthéon,,, France,http://en.wikipedia.org/wiki/Saint-%C3%89tienne_-_Bouth%C3%A9on_Airport#,45.5342,4.2972
YND,CYND,Gatineau-Ottawa Executive Airport,Gatineau,, Quebec, Canada,http://en.wikipedia.org/wiki/Gatineau-Ottawa_Executive_Airport#,45.5214,-75.5642
YHU,CYHU,Montréal/Saint-Hubert Airport,Saint-Hubert, Longueuil (near Montreal), Quebec, Canada,http://en.wikipedia.org/wiki/Montr%C3%A9al/Saint-Hubert_Airport#,45.5175,-73.4169
VCE,LIPZ,Venice Marco Polo Airport,Venice,,, Italy,http://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport#,45.5053,12.3511
POW,LJPZ,Portorož Airport,Portorož,,, Slovenia,http://en.wikipedia.org/wiki/Portoro%C5%BE_Airport#,45.4734,13.615
YUL,CYUL,Montréal–Pierre Elliott Trudeau International Airport,Dorval,, Quebec, Canada,http://en.wikipedia.org/wiki/Montr%C3%A9al%E2%80%93Pierre_Elliott_Trudeau_International_Airport#,45.4706,-73.7408
OSI,LDOS,Osijek Airport,Osijek,,, Croatia,http://en.wikipedia.org/wiki/Osijek_Airport#,45.4627,18.8102
YRO,CYRO,Rockcliffe Airport,Ottawa,, Ontario, Canada,http://en.wikipedia.org/wiki/Rockcliffe_Airport#,45.4603,-75.6461
LIN,LIML,Linate Airport,Milan,,, Italy,http://en.wikipedia.org/wiki/Linate_Airport#,45.4494,9.2783
ABR,KABR,Aberdeen Regional Airport,Aberdeen,, South Dakota, United States,http://en.wikipedia.org/wiki/Aberdeen_Regional_Airport#,45.449,-98.4218
YSC,CYSC,Sherbrooke Airport,Sherbrooke,, Quebec, Canada,http://en.wikipedia.org/wiki/Sherbrooke_Airport#,45.4386,-71.6914
VBS,LIPO,Brescia Montichiari International Airport,Brescia,,, Italy,http://en.wikipedia.org/wiki/Brescia_Airport#,45.4289,10.3306
CRS,KCRS,Corsicana Municipal Airport (C. David Campbell Field),Corsicana,, Texas, United States,http://en.wikipedia.org/wiki/Corsicana_Municipal_Airport#,45.4203,22.2522
WKJ,RJCW,Wakkanai Airport,Wakkanai,, Hokkaido, Japan,http://en.wikipedia.org/wiki/Wakkanai_Airport#,45.4041,141.8009
VRN,LIPX,Verona Airport,Verona,,, Italy,http://en.wikipedia.org/wiki/Verona_Airport#,45.3964,10.8881
QPA,LIPU,Padua Airport,Padua,,, Italy,http://en.wikipedia.org/wiki/Padua_Airport#,45.3953,11.8483
KHC,UKFK,Kerch Airport (Voykovo Airport),Kerch,,, Ukraine,http://en.wikipedia.org/wiki/Kerch_Airport#,45.3731,36.4044
GNB,LFLS,Grenoble-Isère Airport,Grenoble,,, France,http://en.wikipedia.org/wiki/Grenoble-Is%C3%A8re_Airport#,45.3631,5.3328
YOW,CYOW,Ottawa/Macdonald-Cartier International Airport,Ottawa,, Ontario, Canada,http://en.wikipedia.org/wiki/Ottawa_Macdonald%E2%80%93Cartier_International_Airport#,45.3226,-75.6691
YSJ,CYSJ,Saint John Airport,Saint John,, New Brunswick, Canada,http://en.wikipedia.org/wiki/Saint_John_Airport#,45.3167,-65.8903
YJN,CYJN,Saint-Jean Airport,Saint-Jean-sur-Richelieu,, Quebec, Canada,http://en.wikipedia.org/wiki/Saint-Jean_Airport#,45.2944,-73.2811
ZBM,CZBM,Bromont (Roland Désourdy) Airport,Bromont,, Quebec, Canada,http://en.wikipedia.org/wiki/Bromont_%28Roland_D%C3%A9sourdy%29_Airport#,45.2908,-72.7414
RJK,LDRI,Rijeka Airport,Rijeka,,, Croatia,http://en.wikipedia.org/wiki/Rijeka_Airport#,45.2169,14.5703
TRN,LIMF,Turin International Airport,Turin,,, Italy,http://en.wikipedia.org/wiki/Turin_International_Airport#,45.2025,7.6494
PGX,,Périgueux Bassillac Airport,Périgueux,,, France,http://en.wikipedia.org/wiki/P%C3%A9rigueux_Bassillac_Airport#,45.1975,0.8153
BVE,LFSL,Brive – Souillac Airport,Brive-la-Gaillarde,,, France,http://en.wikipedia.org/wiki/Brive_%E2%80%93_Souillac_Airport#,45.1494,1.4744
SMN,KSMN,Lemhi County Airport,Salmon,, Idaho, United States,http://en.wikipedia.org/wiki/Lemhi_County_Airport#,45.1238,-113.8813
TDK,,Taldykorgan Airport,Taldykorgan,,, Kazakhstan,http://en.wikipedia.org/w/index.php?title=Taldykorgan_Airport&action=edit&redlink=1#,45.1222,78.4433
STW,URMT,Stavropol Shpakovskoye Airport,Stavropol,,, Russia,http://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport#,45.1083,42.1133
YCC,CYCC,Cornwall Regional Airport,Cornwall,, Ontario, Canada,http://en.wikipedia.org/wiki/Cornwall_Regional_Airport#,45.0925,-74.5683
LPY,LFHP,Loudes Airport,Le Puy-en-Velay / Loudes,, Haute-Loire, France,http://en.wikipedia.org/wiki/Loudes_Airport#,45.0797,3.7633
APN,KAPN,Alpena County Regional Airport,Alpena,, Michigan, United States,http://en.wikipedia.org/wiki/Alpena_County_Regional_Airport#,45.0781,-83.5603
SIP,UKFF,Simferopol International Airport,Simferopol,,, Ukraine,http://en.wikipedia.org/wiki/Simferopol_International_Airport#,45.0386,33.9831
KRR,URKK,Pashkovsky Airport,Krasnodar,,, Russia,http://en.wikipedia.org/wiki/Pashkovsky_Airport#,45.035,39.17
AAQ,URKA,Anapa Airport,Anapa,,, Russia,http://en.wikipedia.org/wiki/Anapa_Airport#,45.0017,37.3483
YZX,CYZX,CFB Greenwood / Greenwood Airport,Greenwood,, Nova Scotia, Canada,http://en.wikipedia.org/wiki/CFB_Greenwood#,44.9844,-64.9169
YQA,CYQA,Muskoka Airport,Muskoka,, Ontario, Canada,http://en.wikipedia.org/wiki/Muskoka_Airport#,44.9747,-79.3033
OLD,KOLD,Old Town Municipal Airport and Seaplane Base (DeWitt Field),Old Town,, Maine, United States,http://en.wikipedia.org/wiki/Old_Town_Municipal_Airport_and_Seaplane_Base#,44.9542,-68.6794
BNX,LQBK,Banja Luka International Airport,Banja Luka,,, Bosnia and Herzegovina,http://en.wikipedia.org/wiki/Banja_Luka_International_Airport#,44.9417,17.3033
MSS,KMSS,Massena International Airport (Richards Field),Massena,, New York, United States,http://en.wikipedia.org/wiki/Massena_International_Airport#,44.9358,-74.8456
STP,KSTP,St. Paul Downtown Airport (Holman Field),St. Paul,, Minnesota, United States,http://en.wikipedia.org/wiki/St._Paul_Downtown_Airport#,44.9344,-93.06
AUW,KAUW,Wausau Downtown Airport,Wausau,, Wisconsin, United States,http://en.wikipedia.org/wiki/Wausau_Downtown_Airport#,44.9285,-89.6266
BJY,LYBT,Batajnica Air Base,Batajnica,,, Serbia,http://en.wikipedia.org/wiki/Batajnica_Air_Base#,44.9236,20.279
VAF,LFLU,Valence-Chabeuil Airport,Valence,,, France,http://en.wikipedia.org/wiki/Valence-Chabeuil_Airport#,44.9156,4.9686
ATY,KATY,Watertown Regional Airport,Watertown,, South Dakota, United States,http://en.wikipedia.org/wiki/Watertown_Regional_Airport#,44.914,-97.1547
QPZ,LIMS,Piacenza Airport,Piacenza,,, Italy,http://en.wikipedia.org/wiki/Piacenza_Airport#,44.9138,9.7205
SLE,KSLE,McNary Field,Salem,, Oregon, United States,http://en.wikipedia.org/wiki/McNary_Field#,44.9095,-123.0025
BPL,ZWBL,Bole Alashankou Airport,Bole,, Xinjiang, China,http://en.wikipedia.org/wiki/Bole_Alashankou_Airport#,44.9038,82.0708
AUR,LFLW,Aurillac Airport,Aurillac,,, France,http://en.wikipedia.org/wiki/Aurillac_Airport#,44.8975,2.4167
PUY,LDPL,Pula Airport,Pula,,, Croatia,http://en.wikipedia.org/wiki/Pula_Airport#,44.8935,13.9222
MYL,KMYL,McCall Municipal Airport,McCall,, Idaho, United States,http://en.wikipedia.org/wiki/McCall_Municipal_Airport#,44.8897,-116.1014
MSP,KMSP,Minneapolis–Saint Paul International Airport (Wold-Chamberlain Field),Bloomington,, Minnesota, United States,http://en.wikipedia.org/wiki/Minneapolis%E2%80%93Saint_Paul_International_Airport#,44.882,-93.2218
YHZ,CYHZ,Halifax Stanfield International Airport,Enfield,, Nova Scotia, Canada,http://en.wikipedia.org/wiki/Halifax_Stanfield_International_Airport#,44.8808,-63.5086
EAU,KEAU,Chippewa Valley Regional Airport,Eau Claire,, Wisconsin, United States,http://en.wikipedia.org/wiki/Chippewa_Valley_Regional_Airport#,44.8658,-91.4843
