IATA,IACO,name,city,province,state,country,wiki,lat,lng
YOO,CYOO,Oshawa Airport,Oshawa,, Ontario, Canada,http://en.wikipedia.org/wiki/Oshawa_Airport#,,
YOW,CYOW,Ottawa/Macdonald-Cartier International Airport,Ottawa,, Ontario, Canada,http://en.wikipedia.org/wiki/Ottawa_Macdonald%E2%80%93Cartier_International_Airport#,45.3226,-75.6691
YOS,CYOS,Owen Sound/Billy Bishop Regional Airport,Owen Sound,, Ontario, Canada,http://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport#,,
YOH,CYOH,Oxford House Airport,Oxford House,, Manitoba, Canada,http://en.wikipedia.org/wiki/Oxford_House_Airport#,54.9333,-95.2789
YXP,CYXP,Pangnirtung Airport,Pangnirtung,, Nunavut, Canada,http://en.wikipedia.org/wiki/Pangnirtung_Airport#,66.145,-65.7136
YDE,,Paradise River Airport (TC: CDF4),Paradise River,, Newfoundland and Labrador, Canada,http://en.wikipedia.org/wiki/Paradise_River_Airport#,,
YPD,,Parry Sound Area Municipal Airport (TC: CNK4),Parry Sound,, Ontario, Canada,http://en.wikipedia.org/wiki/Parry_Sound_Area_Municipal_Airport#,70.1678,-124.6914
YPC,CYPC,Paulatuk Airport,Paulatuk,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Paulatuk_Airport#,69.3611,-124.0753
YPE,CYPE,Peace River Airport,Peace River,, Alberta, Canada,http://en.wikipedia.org/wiki/Peace_River_Airport#,56.2269,-117.4472
YPO,CYPO,Peawanuck Airport,Peawanuck,, Ontario, Canada,http://en.wikipedia.org/wiki/Peawanuck_Airport#,54.983,-85.433
YTA,CYTA,Pembroke Airport,Pembroke,, Ontario, Canada,http://en.wikipedia.org/wiki/Pembroke_Airport#,45.8644,-77.2517
YPT,,Pender Harbour Water Aerodrome (TC: CAG8),Pender Harbour,, British Columbia, Canada,http://en.wikipedia.org/wiki/Pender_Harbour_Water_Aerodrome#,48.8128,-123.3222
YYF,CYYF,Penticton Airport,Penticton,, British Columbia, Canada,http://en.wikipedia.org/wiki/Penticton_Regional_Airport#,49.4631,-119.6022
YWA,CYWA,Petawawa Airport,Petawawa,, Ontario, Canada,http://en.wikipedia.org/wiki/Petawawa_Airport#,45.9522,-77.3192
YPQ,CYPQ,Peterborough Airport,Peterborough,, Ontario, Canada,http://en.wikipedia.org/wiki/Peterborough_Airport#,44.23,-78.3633
YPL,CYPL,Pickle Lake Airport,Pickle Lake,, Ontario, Canada,http://en.wikipedia.org/wiki/Pickle_Lake_Airport#,51.4464,-90.2142
YPM,CYPM,Pikangikum Airport,Pikangikum,, Ontario, Canada,http://en.wikipedia.org/wiki/Pikangikum_Airport#,51.8197,-93.9733
WPC,CZPC,Pincher Creek Airport,Pincher Creek,, Alberta, Canada,http://en.wikipedia.org/wiki/Pincher_Creek_Airport#,49.5206,-113.9917
YPP,,Pine Point Airport,Pine Point,, Northwest Territories, Canada,http://en.wikipedia.org/w/index.php?title=Pine_Point_Airport&action=edit&redlink=1#,,
ZPO,CZPO,Pinehouse Lake Airport,Pinehouse Lake,, Saskatchewan, Canada,http://en.wikipedia.org/wiki/Pinehouse_Lake_Airport#,,
